"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0O900","2019-07-30 01:00:00","9.000","328.000","0.600","27.100","0.990","1007.600","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","27.100",""
"C0R570","2019-07-30 01:00:00","37.000","38.000","0.900","27.500","0.890","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","27.600","","27.400",""
"C0AG90","2019-07-30 01:00:00","25.000","0.000","0.000","29.400","0.770","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","29.400",""
"C0V760","2019-07-30 01:00:00","30.000","42.000","1.500","28.600","0.820","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","28.600",""
"C0T9I0","2019-07-30 01:00:00","152.000","197.000","0.900","25.100","0.900","994.600","-99.000","0.000","-99.000","-99.000","-99.000","25.100","","24.900",""
"C0R270","2019-07-30 01:00:00","51.000","133.000","2.700","28.000","0.800","1001.100","-99.000","0.000","8.300","167.000","","28.100","","27.700",""
"C0T9H0","2019-07-30 01:00:00","725.000","230.000","1.600","22.700","0.990","932.000","-99.000","0.000","-99.000","-99.000","-99.000","23.300","","22.700",""
"C0A660","2019-07-30 01:00:00","97.000","176.000","1.600","29.300","0.830","997.400","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","29.100",""
"C0A890","2019-07-30 01:00:00","40.000","182.000","0.700","29.200","0.780","1003.800","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","29.200",""
"C0O840","2019-07-30 01:00:00","134.000","0.000","0.000","26.800","1.000","992.400","-99.000","0.000","-99.000","-99.000","-99.000","26.800","","25.900",""
"C0R530","2019-07-30 01:00:00","16.000","67.000","2.100","28.000","0.850","1006.100","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","27.800",""
"C0G870","2019-07-30 01:00:00","12.000","0.000","0.000","27.600","0.940","1008.100","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","27.600",""
"C0M820","2019-07-30 01:00:00","980.000","44.000","0.300","20.700","0.810","904.400","-99.000","0.000","-99.000","-99.000","-99.000","21.400","","20.600",""
"C0F9S0","2019-07-30 01:00:00","43.000","172.000","1.000","29.000","0.810","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","29.000",""
"C0R160","2019-07-30 01:00:00","45.000","7.000","0.700","26.600","0.990","1002.500","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","26.600",""
"C0A950","2019-07-30 01:00:00","60.000","153.000","5.000","28.600","0.850","1002.400","-99.000","0.000","13.700","153.000","","28.700","","28.600",""
"C0R550","2019-07-30 01:00:00","38.000","118.000","1.500","26.100","0.970","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","26.100",""
"C0V530","2019-07-30 01:00:00","34.000","161.000","0.500","28.100","1.000","1004.300","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","27.700",""
"C0AI10","2019-07-30 01:00:00","76.000","179.000","1.100","27.000","0.880","1000.100","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","26.900",""
"C0F9U0","2019-07-30 01:00:00","74.000","246.000","0.600","29.300","0.820","1000.300","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","29.300",""
"C0V680","2019-07-30 01:00:00","40.000","65.000","0.400","29.200","0.740","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","29.100",""
"C0Z290","2019-07-30 01:00:00","946.000","155.000","0.900","21.100","0.850","908.700","-99.000","0.000","-99.000","-99.000","-99.000","21.300","","21.000",""
"CM0120","2019-07-30 01:00:00","4.000","128.000","0.800","28.700","0.780","1008.200","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","28.700",""
"C0G760","2019-07-30 01:00:00","53.000","0.000","0.100","27.200","0.990","1004.900","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","27.200",""
"C0K450","2019-07-30 01:00:00","35.000","59.000","0.700","27.500","0.960","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","27.500",""
"C0E820","2019-07-30 01:00:00","220.000","211.000","0.700","24.800","0.940","984.700","-99.000","0.000","-99.000","-99.000","-99.000","24.800","","24.600",""
"C0A530","2019-07-30 01:00:00","300.000","331.000","1.100","27.000","0.880","975.800","-99.000","0.000","7.100","149.000","","27.000","","26.200",""
"C0M520","2019-07-30 01:00:00","15.000","85.000","0.600","27.600","0.910","1006.500","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","27.600",""
"C0K240","2019-07-30 01:00:00","1132.000","147.000","2.100","21.000","0.990","890.700","-99.000","0.000","-99.000","-99.000","-99.000","21.400","","20.900",""
"C0V210","2019-07-30 01:00:00","734.000","0.000","0.000","21.400","0.920","930.500","-99.000","0.000","-99.000","-99.000","-99.000","22.100","","21.400",""
"C0Z320","2019-07-30 01:00:00","646.000","278.000","0.900","20.400","0.910","940.400","-99.000","0.000","-99.000","-99.000","-99.000","20.900","","20.400",""
"C0R600","2019-07-30 01:00:00","766.000","56.000","0.900","23.000","0.950","925.200","-99.000","0.500","-99.000","-99.000","-99.000","23.800","","23.000",""
"C0C650","2019-07-30 01:00:00","208.000","247.000","0.400","27.400","0.880","985.400","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","27.100",""
"C0F9I0","2019-07-30 01:00:00","194.000","330.000","0.900","27.800","0.880","987.000","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","27.800",""
"C0T820","2019-07-30 01:00:00","550.000","0.000","0.000","22.900","0.920","954.000","-99.000","0.000","-99.000","-99.000","-99.000","23.900","","22.900",""
"C0S890","2019-07-30 01:00:00","238.000","285.000","0.600","25.000","0.940","987.000","-99.000","0.000","-99.000","-99.000","-99.000","25.000","","24.700",""
"C0H960","2019-07-30 01:00:00","120.000","190.000","1.400","27.800","0.970","993.900","-99.000","0.000","-99.000","-99.000","-99.000","28.400","","27.800",""
"C0V620","2019-07-30 01:00:00","18.000","144.000","1.300","28.700","0.820","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","28.700",""
"C0X280","2019-07-30 01:00:00","22.000","0.000","0.000","28.600","0.860","1006.400","-99.000","0.000","-99.000","-99.000","-99.000","28.600","","28.500",""
"C0AH40","2019-07-30 01:00:00","426.000","129.000","0.800","27.000","0.840","961.800","-99.000","0.000","-99.000","-99.000","-99.000","27.100","","26.700",""
"C0T9A0","2019-07-30 01:00:00","498.000","183.000","1.200","23.900","0.990","956.000","-99.000","0.000","-99.000","-99.000","-99.000","24.200","","23.900",""
"C0K390","2019-07-30 01:00:00","31.000","138.000","0.500","28.100","0.880","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","28.400","","28.100",""
"C0I540","2019-07-30 01:00:00","3344.000","123.000","5.300","6.500","0.900","685.400","-99.000","-99.000","-99.000","-99.000","-99.000","6.800","","6.200",""
"C0G890","2019-07-30 01:00:00","24.000","314.000","0.900","29.300","0.970","1005.900","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","29.300",""
"C0G720","2019-07-30 01:00:00","50.000","103.000","0.300","27.700","0.970","1002.800","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","27.700",""
"C0UA40","2019-07-30 01:00:00","1121.000","188.000","4.500","20.800","0.930","889.000","-99.000","0.000","-99.000","-99.000","-99.000","21.200","","20.800",""
"C0V400","2019-07-30 01:00:00","56.000","295.000","1.000","27.600","0.870","1001.500","-99.000","0.000","-99.000","-99.000","-99.000","27.600","","26.900",""
"C0X130","2019-07-30 01:00:00","27.000","102.000","1.000","28.100","0.930","1005.200","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","27.800",""
"C0A520","2019-07-30 01:00:00","48.000","309.000","0.500","28.400","0.920","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","28.400",""
"C0U870","2019-07-30 01:00:00","474.000","0.000","0.100","24.500","0.890","958.100","-99.000","0.000","-99.000","-99.000","-99.000","24.600","","24.400",""
"C0S690","2019-07-30 01:00:00","522.000","13.000","1.000","22.800","0.990","953.000","-99.000","12.500","-99.000","-99.000","-99.000","23.600","","22.800",""
"C0R150","2019-07-30 01:00:00","105.000","21.000","0.400","26.400","0.990","995.800","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","26.400",""
"C0K560","2019-07-30 01:00:00","117.000","0.000","0.000","25.500","0.950","996.300","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","25.500",""
"C0X100","2019-07-30 01:00:00","10.000","24.000","1.100","30.100","0.790","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","30.100",""
"C0K460","2019-07-30 01:00:00","60.000","159.000","0.600","27.400","0.870","1001.100","-99.000","0.000","-99.000","-99.000","-99.000","27.600","","27.400",""
"C0M740","2019-07-30 01:00:00","15.000","0.000","0.000","28.100","0.930","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","28.400","","28.100",""
"C0SA10","2019-07-30 01:00:00","411.000","12.000","0.700","24.900","0.960","965.500","-99.000","0.000","-99.000","-99.000","-99.000","24.900","","24.600",""
"C0C660","2019-07-30 01:00:00","176.000","0.000","0.000","27.500","0.910","989.400","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","27.200",""
"C0R620","2019-07-30 01:00:00","34.000","58.000","1.600","27.100","0.920","1005.800","-99.000","0.000","8.400","55.000","","27.200","","27.100",""
"C0F0B0","2019-07-30 01:00:00","311.000","59.000","0.700","25.600","0.980","974.300","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","25.600",""
"C0O970","2019-07-30 01:00:00","71.000","83.000","1.600","25.300","1.000","1000.900","-99.000","0.000","-99.000","-99.000","-99.000","25.600","","25.100",""
"C0F9P0","2019-07-30 01:00:00","26.000","313.000","0.700","29.400","0.900","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","29.200",""
"C0R560","2019-07-30 01:00:00","22.000","0.000","0.200","28.500","0.800","1006.100","-99.000","0.000","-99.000","-99.000","-99.000","28.500","","28.100",""
"C0X220","2019-07-30 01:00:00","26.000","253.000","0.300","28.400","0.860","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","28.400",""
"C0M680","2019-07-30 01:00:00","37.000","0.000","0.200","28.000","0.910","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","28.400","","28.000",""
"C0S710","2019-07-30 01:00:00","382.000","280.000","0.800","24.500","0.820","969.200","-99.000","0.000","-99.000","-99.000","-99.000","24.500","","24.100",""
"C0F9T0","2019-07-30 01:00:00","111.000","307.000","0.700","28.700","0.840","996.500","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","28.700",""
"C0F9N0","2019-07-30 01:00:00","75.000","110.000","0.800","28.500","0.850","1000.400","-99.000","0.000","-99.000","-99.000","-99.000","28.900","","28.500",""
"C0G740","2019-07-30 01:00:00","24.000","151.000","0.400","28.300","0.850","1006.400","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","28.300",""
"C0UA70","2019-07-30 01:00:00","547.000","184.000","3.400","24.800","0.990","949.700","-99.000","0.000","11.100","161.000","","24.800","","24.800",""
"C0AC60","2019-07-30 01:00:00","55.000","206.000","0.500","28.200","0.920","1002.500","-99.000","0.000","-99.000","-99.000","-99.000","28.200","","27.900",""
"C0R510","2019-07-30 01:00:00","31.000","0.000","0.000","28.600","0.850","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","28.600",""
"C0X060","2019-07-30 01:00:00","19.000","161.000","0.400","26.800","0.940","1007.900","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","26.800",""
"C0E550","2019-07-30 01:00:00","84.000","0.000","0.200","26.300","1.000","1000.400","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","26.000",""
"C0AI20","2019-07-30 01:00:00","25.000","217.000","1.500","27.800","0.880","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","28.600","","27.800",""
"C0E740","2019-07-30 01:00:00","27.000","225.000","0.300","26.800","0.990","1005.200","-99.000","0.000","-99.000","-99.000","-99.000","26.800","","26.700",""
"C0R650","2019-07-30 01:00:00","29.000","316.000","0.300","27.400","0.970","1006.500","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","27.400",""
"C0S750","2019-07-30 01:00:00","2280.000","290.000","0.600","12.200","0.970","775.600","-99.000","0.000","-99.000","-99.000","-99.000","12.300","","12.100",""
"C0I370","2019-07-30 01:00:00","671.000","189.000","0.500","23.700","0.910","936.800","-99.000","0.000","-99.000","-99.000","-99.000","23.800","","23.500",""
"C0K400","2019-07-30 01:00:00","65.000","106.000","1.100","27.200","0.990","1002.000","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","27.200",""
"C0A650","2019-07-30 01:00:00","287.000","230.000","1.400","27.300","0.840","977.200","-99.000","0.000","-99.000","-99.000","-99.000","27.600","","27.100",""
"C0U750","2019-07-30 01:00:00","398.000","189.000","6.000","24.700","1.000","965.200","-99.000","0.000","-99.000","-99.000","-99.000","24.700","","24.600",""
"C0M730","2019-07-30 01:00:00","40.000","122.000","0.300","26.800","0.980","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","26.800",""
"C0Z061","2019-07-30 01:00:00","174.000","108.000","1.100","24.900","0.910","994.200","-99.000","0.000","-99.000","-99.000","-99.000","25.400","","24.900",""
"C0M670","2019-07-30 01:00:00","43.000","111.000","0.800","27.200","0.910","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","27.200",""
"C0I530","2019-07-30 01:00:00","3014.000","211.000","2.400","9.900","0.710","704.500","-99.000","0.000","-99.000","-99.000","-99.000","10.700","","9.900",""
"C0A880","2019-07-30 01:00:00","6.000","176.000","2.600","28.300","0.830","1006.900","-99.000","0.000","8.800","165.000","","28.300","","28.300",""
"C0S950","2019-07-30 01:00:00","415.000","286.000","0.300","24.100","0.960","964.300","-99.000","0.000","-99.000","-99.000","-99.000","24.200","","23.900",""
"C0X190","2019-07-30 01:00:00","10.000","0.000","0.000","29.400","0.880","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","29.300",""
"C0A560","2019-07-30 01:00:00","405.000","0.000","0.000","23.600","0.990","963.900","-99.000","0.000","-99.000","-99.000","-99.000","24.000","","23.500",""
"C0U910","2019-07-30 01:00:00","17.000","241.000","1.000","27.700","0.810","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","28.200","","27.700",""
"C0V630","2019-07-30 01:00:00","19.000","126.000","0.500","28.900","0.810","1008.600","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","28.900",""
"C0D650","2019-07-30 01:00:00","97.000","328.000","1.100","28.000","0.870","998.200","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","27.900",""
"C0R380","2019-07-30 01:00:00","2.000","80.000","1.100","25.900","-99.000","1008.300","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","25.000",""
"C0K510","2019-07-30 01:00:00","10.000","138.000","0.500","28.600","0.850","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","28.600",""
"C0V360","2019-07-30 01:00:00","94.000","259.000","0.900","24.700","0.970","998.000","-99.000","0.000","-99.000","-99.000","-99.000","24.800","","24.600",""
"C0M780","2019-07-30 01:00:00","30.000","132.000","0.800","27.700","0.890","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","28.100","","27.700",""
"C0G850","2019-07-30 01:00:00","62.000","130.000","1.100","28.900","0.840","1000.900","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","28.900",""
"C0K530","2019-07-30 01:00:00","12.000","143.000","0.400","28.800","0.850","1007.300","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","28.800",""
"C0V750","2019-07-30 01:00:00","50.000","178.000","1.600","29.100","1.000","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","28.800",""
"C0M830","2019-07-30 01:00:00","540.000","2.000","0.600","23.200","0.990","951.000","-99.000","0.000","-99.000","-99.000","-99.000","23.500","","23.200",""
"C0SA20","2019-07-30 01:00:00","857.000","356.000","2.200","21.000","1.000","917.400","-99.000","19.500","-99.000","-99.000","-99.000","22.000","","20.900",""
"CM0140","2019-07-30 01:00:00","26.000","327.000","1.000","28.200","0.720","1008.400","-99.000","0.000","-99.000","-99.000","-99.000","28.500","","28.100",""
"C0AC80","2019-07-30 01:00:00","40.000","0.000","0.000","26.500","0.900","1004.100","-99.000","0.000","-99.000","-99.000","-99.000","26.800","","26.500",""
"C0M810","2019-07-30 01:00:00","1354.000","228.000","0.400","20.000","0.860","865.400","-99.000","0.000","-99.000","-99.000","-99.000","20.500","","19.700",""
"C0R370","2019-07-30 01:00:00","55.000","0.000","0.200","26.600","-99.000","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","26.800","","25.800",""
"C0I360","2019-07-30 01:00:00","300.000","72.000","0.900","26.300","0.900","974.900","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","26.000",""
"C0C620","2019-07-30 01:00:00","19.000","321.000","0.700","28.000","0.930","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","28.200","","27.900",""
"C0G790","2019-07-30 01:00:00","27.000","0.000","0.000","27.600","0.960","1007.800","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","27.600",""
"C0M850","2019-07-30 01:00:00","695.000","73.000","0.600","23.100","0.990","932.000","-99.000","0.000","-99.000","-99.000","-99.000","23.200","","23.000",""
"C0UA20","2019-07-30 01:00:00","2619.000","187.000","1.300","13.200","0.610","739.900","-99.000","0.000","-99.000","-99.000","-99.000","14.200","","12.800",""
